split;label;text
train;0;sind wir nicht alle ein bisschen gesteuert
train;0;sinnfreies bla bla rt  statement von kanzlerin merkel zum rücktritt von familienministerin giffey
train;0;"sinngemäß baerbock ist dumm weil sie links ist und ungeeignet weil ihr regierungserfahrung fehlt  
es nervt wie sich teile aus dem rechten lager überlegen fühlen indem sie jeden links von ihnen als dumm diffamieren"
train;0;"skandal oder notlüge

wie viele menschen wären denn eventuell noch gestorben wenn es auf dem papier mehr freie betten gegeben hätte"
val;0;skandalös sind gt 90000 covid19tote in deutschland à propos glaubwürdigkeit pflegenotstand ist keine glaubenssache
test;0;smartphone ist ein schönes beispiel das jahrelange wachstum des marktes ging trotz effizienzsteigerung der geräte nicht ohne einen massiven mehrverbrauch an rohstoffen da die effizienzsteigerung durch mehrverbrauch überkompensiert wurde nennt sich reboundeffekt
train;0;"so damit ist der lockdown für mich in nrw auch zu ende ich bin nicht geimpft lasse mich auch nicht impfen werde aber aus beruflichen gründen alle 3 tage mit dem arschloch test getestetimmer negativ



    bundesnotluege"
val;1;so dämlich daherzuquatschen und gleichzeitig so selbstbewußt aufzutreten ist ein infantiles merkmal eurer gruppe und der kreis schließt sich für mich
test;0;so edle worte aus einem blumenbeet man verliert sofort das argument
test;0;so ein blödes geschwafel 2019 hat man das noch grippe genannt sich ins bett gelegt und nen tee gesoffen und jetzt muss sich jede heulsuse deswegen profilieren ja auch damals sind leute daran gestorben sogar mehr als jetzt 9985 weltweit überleben es wie bei der grippe
val;0;"so ein blödsinn 
fühlt ihr euch frei
frei von jeglichen zwängen durch die politik 
der beste sklave ist der der sich frei fühlt"
train;0;so ein blödsinn die querdenker idioten sind genau auf der gleichen asozialen ebene wie die parallelgesellschaften die palmer anspricht natürlich kommen alle botschaften dort nicht an wo unsere sprache nicht gesprochen wird
train;0;"so ein bullshit es geht einfach darum dass sie bei ihrem lebenslauf klar gelogen hat
da braucht man sie nicht als irgendein genderopfer darstellen
ihr seid so verpeilt"
train;0;"so ein dummes gelaber
ihr fallt auf die qulitätsmedien rein
hört ihn doch mal an wenn er auf der bundespressekonferenz seine fragen stellt 
da kommen die aber ganz schön ins schwitzen sehr korrekter und höflicher mensch aber ihr steht ja wohl eher auf panikmacher"
train;1;so ein krankes gedankengut sitzt im bundestag die machen dann auch corona verleugnerdemos u beschweren sich wir hätten keine demokratie mehr vielleicht schalten die mal ihr  anatomisch  eigentlich vorhandenes gehirn an fcknzs fckafd covidiots noafd
train;0;so ein pech dass bei uns nicht ein einzelner entscheiden darf was bei uns alle oder niemand brauchen
test;0;so ein quatsch du cancelst und plapperst auch nur den mist nach den man dir vorkaut nazi blabla  alke rechts bla bla vielleicht sucht volksverpetzer noch jemanden
test;0;"so ein richtiger mann wie laschet wieso nicht mal eine starke frau
nicht reaktionär sein aus angst vor veränderungen"
val;0;so ein schwachsinn ach ich sage im lokal auch bei einer bestellung weiterhin zigeunerschnitzel ich esse auch mohrenköpfe
val;1;so ein schwachsinn es zeigt sich mal wieder das die unterbelichteten der afd hier bei der lkr zuflucht gefunden haben um geistigen dünnschiss zu verbreiten
train;1;so eine heuchlerische doppelmoral die linksterroristische antifa unterstützen und dann so etwas äussern pfui teufel
train;1;"so eine rede hat noch nicht einmal die afd hinbekommen geschweige denn der great reset lindner
die union als fc eigene tasche
die volksterror merkel hat es geschafft einen haufen von versagern in der regierung um sich zu scharen
und weil diese es wissen lecken sie der am arsch"
train;0;"so einen ähnlichen schwachsinn hat sie auch bei amtsantritt von sich gegeben blabla offene diskussion  blabla portugal blabla führerschein 

die bilanz spricht für sich außer dummen sprüchen und patzigen antworten kam da nix 

niemehrcducsu"
train;0;so einen bullshit habe ich zu dieser frage noch nicht gelesen aber sie mit ihrem denken aus 1950er jahren haben es wirklich drauf auch bei diesem thema zu demonstrieren dass sie in 2021 nichts mehr in der politik zu suchen habenund  einen sie ihren büttenredner laschet mit
train;0;so einen gequirlten mist muss man gott lob selten lesen
train;0;so einen würde ich nicht mal nazi nennen denn sonst fühlt der vollidiot sich noch geehrt aber ein feigling ist er auf jeden fall
train;0;so einige aber eben nicht nur bild tichys welt focus oder die gala
train;0;so erzeugt man politikverdrossenheit  macht sich mitverantwortlich für das chaos was linke oder afd anrichten bringen sie endlich ihren terminservice in ordnung anstatt
train;1;"so etwas ist der politik scheissegal die nocovid  sekte hat das land übernommen und wird nicht stoppen bis es irreparabel ist 

was den kindern bleibt sind der bildschirm und das essen  via"
train;0;so etwas über einen menschen zu schreiben und das er beseitigt gehört pfui deibel du abstoßender mensch
test;0;"so facebook comments should be more condemned than the killings of 200 civilians including 50 childrens
disgusting priorities

its people like you that enable such a massacre"
train;0;"so funktioniert das aber nun mal wir menschen sehen primär das jetzt und hier und nicht das morgen zumal die folgen erst mir einen großen zeitversatz spürbar sind positiv wie negativ 

man muss offen reden auch über kosten im jetzt und hier"
train;0;so geht eben echte demokratie
train;1;so geil wie deine hurenmutter gestern von mir geflankt worden ist du elendiges kleines miststück du gehörst richtig behindert geschlagen wenn es deine eltern nicht schon eh jeden tag machen du nuttensphn du bastard du wichser du fotze
val;0;"so genug von brüssel gesehen für heute kevin oberkörperfrei zum glück unscharf das bild

coronazis"
test;0;so gesehen reagiert die politik schlichtweg die falsche die harmlosepandemie mit den überzeugungen für eine schwere pandemie damit landen wir im politischen irrenhaus und in einer welt die wir so gar nicht haben wollen
train;0;so habe ich dich auch eingeschätzt
train;0;"so hier wird in 10 minuten fucking 10 minuten erklärt wieso impfen wichtig ist und auch du dich impfen lassen solltest
wissenschaftliche fakten inklusive

es ist so easy erklärt da wird selbst der letzte querdenker nicht überfordert sein"
test;0;so ich verstehe es aber es sollte dich nicht so krass jucken gender ist schon was anderes aber sexuality juckt ehrlich null
train;0;"so ich war jetzt auch am sachsenbad und halte mein gesicht für ein kommunales gesundheitsbad und gegen den verkauf und umwandlung zum bürogebäude hin

staddrat entscheidet am 12 mai

wasserindassachsenbad

keinverkauf
sachsenbadbleibtkommunal
selfieforsachsenbad"
train;0;"so if donald trump havent been potus back then he would have almost died of covid19 njet

ich möchte hiermit teilweise ablenken von einer diskussion über katholizismus"
train;0;so isses aber die armen gebeutelten männer die jetzt voll diskriminiert werden können einem echt leid tun niemand steht mehr auf brustgeklopfe ich weine gleich
train;1;so ist das ich kann schwulen sex für abartig und ekelhaft halten das ist mein gutes recht ansonsten sollen sie ihr ding machen solange sie mich in ruhe lassen und ich an jedem baggersee gangbangs sehen muss wenn ich mit den kids zum schwimmen geh
train;0;"so ist das nun mal im kapitalismus willst du die verstaatlichen amp  dich hier öffentlich als kommunistin outen ihr schlagt euch mit euren eigenen waffen fällt mir gerade auf
is doch schön wenn der staat sich kümmert anders als in brasilien da leb ich lieber hier"
train;0;"so ist es  teilweise
in amerika muessen  mütter gegen übertireben liberale erziehungsmethoden auftreten nachdem in lehrbüchern ab 5  ährigen masturbation und analverkehr nahegebracht wird"
train;1;so ist es eines der am schnellsten beleidigten völker aber liegt wohl am  ich zitiere  rumpelstilzchengen
test;0;so ist es in zeiten in denen sogenannte querdenker gemeinsam mit rechtsradikalen versuchen das parlament zu stürmen von ermächtigungsgesetz und wegnahmeraub der grundrechte faseln und sich gewaltsam gegen die freiheitliche grundordnung stellen sind präzise begriffe wichtig
train;0;so ist es meine halbe familie hat eine schwarze hautfarbe und lebt mit mir in der ostdeutschen provinz null komma null rassismus im gegenteil
train;0;so ist es zeit die ganze corona sekte mal zu behandeln verlieren die alten religionen taucht sofort ersatz auf
train;0;so kennt man sie die im systematischen aussitzen wohl stärkste christpolitische kraft deutschlands  niemehrcducsu
val;0;so kurz vor den bundestagswahlen ist man natürlich um schadensbegrenzung bemüht und wird auch bestimmt nicht davor zurückschrecken hr junge aus der politsekte zu feuern volle zustimmung zu ihrem tweet
train;0;"so lange überhaupt kinder in kriegen leiden und sterben müssen hat die gesamte menschheit versagt

egal ob palästina israel oder sonst irgendwo

kinderleben sind nicht verhandelbar

stoppt alle kriege
sofort"
train;0;so läuft doch in deutschland momentan vieles leute predigen toleranz  und ein friedliches miteinander usw akzeptieren aber nur ihre eigene meinung ansonsten bist du querdenker verschwörungstheoretiker dummschwätzer hobbytrainer möchtegernfachmann etc
train;0;so mennecken wenn man sich jetzt mal den verlauf meiner antworten ab dem kommentar desjenigen anschaut auf den ich ursprünglich antwortete und ich immer schrieb das es eigentlich so ist und mir ihre antworten anschaue frage ich mich wer hier jetzt hetzt und beleidigt
train;0;so n bisschen hatte ich ja die naive hoffnung noch dass die pandemie irgendwann vorbei ist und wir die selbsternannten querdenker als eine fußnote erinnern diese hoffnung hab ich gerade aufgegeben wir werden uns noch sehr lang damit rumschlagen   allesdichtmachen
train;0;so noch etwas zur emotionalen intelligenz  vielleicht die farbe im punkt doch auf grün stellen wer zeigt schon gerne daß er ein sozial inkompetentes arschloch ist könnte hier glatt gefühle entwickeln
val;0;"so nun kann ich legitim copy amp  paste ausführen


ein weiteres bsp für sich wehrende bürger geg lib ideen"
val;1;so peinliche gestalten wie sie sind ein grund weshalb kein halbwegs intelligenter mensch unter 50 mehr korrupten ihren saftladen wählt niemehrcdu cdurausausderregierung
train;0;so poetisch im umgang mit der haltdiefressebild das muss ich doch glatt teilen die haltdiefressebild hetzt schon wieder menschen würden in d eingesperrt während sie in uk vor pubs schlange stehen yo die mussten ja auch lange zu hause bleiben aber das spart man sich
train;0;so schlimm wie laschet
val;0;so seh ich das auchkinder werden selten krank sind aber überträger viel spass beim gassi gehen darum haben wir katzen
test;0;so seht ihr euch also  mal eben das recht selbst in die hand nehmen  was fällt euren kollegen ein selbst zu strafen und euch das auch noch gut zu heißen  ganz zu schweigen dem respekt den opfer und den angehörigen gegenüber
val;0;so sieht antisemitismus aus
train;0;so sieht ein gesitteter diskurs aus
train;0;so sieht es aus
train;0;"so sieht es nämlich aus bravo mädels

und natürlich lässt man die nicht ihr ding erzählen und quatscht rein

b1005 querdenker covidioten elijahtee schwurbler"
val;0;so sieht es wohl aus ein rotgrünes merkelfiasko
test;1;"so spricht und sieht ein querdenker aus  ein paradebeispiel von einem

höchstwahrscheinlich auch so ein afdwähler ekelhaft"
test;0;so susi nun mal butter bei die fische konkrete beispiele will ich sehen ich mag den populismus der bild auch nicht aber sie verfügt über sehr gute kontakte und hat sehr oft recht mit dem was sie schreibt
train;0;so temporär wie der wellenbrecherlockdown ps die beschlüsse zum bundeslockdown umfassen allerdings viel mehr zb eine nullkulturstrategie bei einer inzidenz über 100 ich glaube nicht dass wir uns das leisten können
train;0;"so viel kognitive dissonanz in einer person ich frag mich auch wie das bei einer psychisch gesunden frau möglich sein soll 
ich muss da immer an die sterne denken"
val;0;so was muss man in kauf nehmen wenn man auf missstände aufmerksam machen will alles richtig gemacht die frau wird sich schneller erholen als die natur
val;0;so weit brauchst du nicht mal zurück zu gehen steht aktuell in der presse und wenn dir das nicht reicht wurde in der bpk gesagt insofern kein vorteil für geimpfte
val;1;"so wichtig sind die querleernixdenker nun auch wieder nicht
jetzt kümmert sich erstmal der verfassungsschutz um die dummbratzen dann wird der spuk bald vorbei sein weil die feigen pisser keine eier haben"
train;0;so wie das bußgeld was es für querdenkercoronaparties nur in der theorie gibt aber für mich ganz real ist wenn ich meine kinder vor durchseuchung durch die bundesregierung schützen will oder was ich zu zahlen habe wenn ich abends alleine um den block laufe
train;0;so wie deinen hass auf sämtliche anderen parteien
train;1;"so wird das nix
78 für euch jammerlappen
höchstens
kein schwein braucht nazis
afdhatfertig"
train;0;so wirkt lobbyismus
train;1;so zuerst dich und deinen freund behindert gefickt und jetzt sie auch noch ich küss dochn euer herz aber von euch wird jetzt kommen den kindergarten  gebe ich mir nicht mimimi
train;0;"sobald man in den ländlichen raum kommt sieht die sache ganz anders aus

und hand aufs herz die idioten die keinen bock auf regeln haben werden auch bei einem total lockdown wege finden weiterhin mist zu bauen

herr maier meinte zurecht die ausgangssperre 4"
train;0;sobald sie geimpft sind ist es zu spät dann hoffe ich wirklich die ganzen nachrichten waren fake aber ein großteil hat sich schon als wahrheit herausgestellt die menschen wie sie leider nicht wahr haben möchten es ist ihr körper entscheiden sie selbst
train;0;"söder  der gestärkte verlierer 

und laschet der geschwächte gewinner

offenkundig werden sämtliche gewinne aus maskendealsamp co direkt in die propagandaabteilungen reinvestiert

ooooooohhh sind die suess"
train;0;söder bitte nicht vergessen wir glauben an sie und wir brauchen sie deutschland braucht sie denn mit laschetverhindern kann es keine zukunft geben
val;0;söder for bundeskanzler germany braucht einen macher keinen murkser noch ist es nicht zu spät der druck im kessel steigt cdu muss auf basis hören sonst kann herr laschet seine plakate bald selber kleben bleiben sie dran herr söder
train;0;söder geht davon aus dass er nach den wahlen gebeten wirddie union zu sanierenbei merz weiß das präsidium der cdudass er aus sicht vieler aus der gesellschaft als kanzlerkandidat nicht tragbar istauch nicht für die grünen als koalitionspartnerwas söder a la kurz gern hätte
test;0;söder kann trotzdem jubeln im stillen vorerst natürlich der wird der cdu und laschet von jetzt an penetrant im nacken sitzen und die vor sich hertreiben ziel erreicht machtposition gefestigt viel vergnügen laschet
val;0;"söder können sie bitte noch mal druck machen und endlich als kanzler unser land reetten es geht doch um mehr als laschet 

mir ist so gar nicht nach feiern das land braucht sie
grüße aus frankfurt"
train;0;"söder reitet die erfolgswelle 

gönnen wir es ihm"
train;0;söder und laschet sehe ich keinen unterschied beides gescheiterte möchtegern alphas
train;0;söder will erbittert die repräsentative demokratie verteidigen  gegen die böse afd die dem volk als souverän die direkte demokratie in die wahlhand geben will für ihn ein anschlag irre
val;0;söder wirkte um 1400 auf einmal seltsam kleinlaut ich glaube laschet hat was gegen ihn gefunden
val;0;soeder redet bei annewill was von geistlosen corona maßnahmen die angeblich was bringen dabei ist die grippesaison vorbei amp  einen tag später redet er von hirnlosen öffnungen unglaublich wie arrogant diese versager sind und dann wundern sie sich warum es querdenker gibt
test;0;sofern diese vorerkrankungen haben risikopatienten sind oder es ausdrücklich wünschen text der stiko nicht verstanden
train;1;softislamisten die finanziert vom rundfunkbeitrag so ne kacke ins internet rotzen
train;1;sogar unter dem tweet wieder spammende gezwdrtrolle der rundfunkbeitragzwangsfinanzierte örr gehört entschlackt es kommt der tag an dem buhrow u co in regress genommen werden schmerzensgeldschadenersatz leisten afd freegeorgthiel georgthiel
train;0;solang er stubenrein ist kann er einen beliebigen stammbaum haben
train;0;solange antisemitismus in den bundesministerien praktiziert wird wie z b im bundesministerium für bildung und forschung ändert sich in  nichts
train;1;solange die deutschen die gräueltaten israels nicht verurteilen klebt genauso palästinensisches blut an deren händen es gab schonmal zeiten in deutschland wo weggeguckt wurde und das ergebnis kennt dir ganze welt aufgrund des völkermordes an den juden hat man angst als nazi
train;0;"solange die sogenannte grippecorona umgehtumso mehr geld verdienen siedaher reißen sie auch immer und immer wieder panik hoch
ich werde mich weder impfen lassen noch sonst was tun"
train;0;solange e autos mit strom geladen werden der von kohlekraftwerken kommt ist das alles leider noch nicht nachhaltig
train;0;solange er nicht andauernd schwarze umbringt ist das ganze nicht erwähnenswert
train;0;solange es nicht im programm steht ist es eben gerede der einzelnen strömungen in jeder partei
train;0;solange vollpfosten wie jung rumseibern hat münchen mit dieser aktion alles richtig gemacht
val;0;solche abartigen aussagen können nur von einem fakeprofil kommen
train;0;"solche menschen sind unmöglich diese menschen machen deutschland kaputt und solche menschen sind für mich schmutz und dreck rassisten und nazis sind die die verschwinden sollen 

das ist nicht dein land du mieser rassist"
train;0;solche worte sind einfach abwertend und primitiv die afd ist eine offene partei offen für alle und sollte das zeigen so wie sie
train;0;solidarität konkret schutz für synagogen schulen kitas hetzern in den weg stellen türk staatsmedien befeuern hass graue wölfe amp  hamasanhänger marodieren durch die städte  eine rechtsextreme front dazu können wir nicht schweigen für antisemiten gibts keinen nahostrabatt
train;0;solidarität mit arbeitnehmern heißt bei merkel dass wir die höchsten steuern zahlen länger arbeiten und dann noch eine niedrige rente bekommen damit merkel unser steuergeld mit vollen händen an andere länder und sozialschmarotzer verschenken kann 1mai dexit merkelmussweg
train;0;soll das die neue politik sein von der frau baerbock immer spricht wirkt auf mich wie cdu und csu
train;0;soll das jetzt ein argument sein für polizeigesetze jenseits von rechtsstaatlichkeit
train;0;soll doch einfach das angebot zum einzelinterview annehmen euer grundloses gewetter und mimimimimi hat hoffentlich zur btw21  ein ende inklusive dieser unsäglichen partei die vor allem einen staubwedel und paar jahre oppositionsbank braucht
train;0;"soll eine regierung die von klimakrise bis kinderarmut kein problem löst und auf propaganda statt reformen setzt so weitermachen
sollen minister gegen die wegen schwerer delikte im zusammenhang mit ihrer amtsführung ermittelt wird im amt bleiben 
peter pilz"
train;1;soll ich heute meine fenster geöffnet oder geschlossen lassen  in 2 wochen habe ich prüfung und deswegen darf ich kein dummes gelaber von der querdenker demo heute in meinem gehirn zulassen mich interessiert es was die leute darüber denken deswegen die abstimmung
train;1;sollen lieber mal mit den pädophilen in den eigenen reihen aufräumen bevor rassismus ein thema wird
train;0;sollte armin laschet der kkandidat werden werde ich wohl oder übel etwas anderes wählen müssen schade eigentlich
train;0;sollte die wiedergutmachung gelder an israel einstellen
val;0;sollte dieser staat etwas gegen diesen virus unternehmen und einen vernünftigen lockdown durchziehen schönen tag noch
val;0;sollte ein angriff von denen ausgehen wird auch gegen die der wasserwerfer eingesetzt ist ja auch schon passiert aber die querdenker sind potentiell seltener direkt gewalttätig als die linksradikalen am 1 mai da brennts immer immer fliegen mollis immer steine immer
train;1;sollte man alle restlos ausweisen aus deutschland und heim schicken
val;0;"sommerdie meisten denken jetzt an juni juli august tatsächlich meint lauterbach aber den 19 september dann ist auch noch sommer und kurz vor der wahl
ich hoffe er hat recht muss nämlich wenn ich zur wahl noch ungeimpft bin wohl die afd wählen leider"
train;0;"sonderzahlungen der grünen baerbock meldet beim bundestag nebeneinkünfte in höhe von 25000 euro nach  via  schönes 
weihnachtsgeld"
train;0;"sonntagsfrage von forsa hier das letzte jahr grüne und afd

 afd hat jemand die af ah gefunden"
train;0;sonst käme man ja auf die idee dass laschet schon immer unbeliebt war aber 6 rauslief und söder schon immer an der basis beliebt aber 10 rauslief
train;0;"sontagsreden

jeglicher extremismus aus welcher himmelrichtung er auch kommt ist zu verurteilen"
test;0;"sorry 
von stefan heym gibt es auch gute zitate
es war natürlich zweig"
test;0;sorry aber bitte einmal zahlen in relation setzen dann werden sie merken dass da etwas nicht stimmen kann unabhängig davon werden in indien jährlich millionen hindus nach dem tod umgehend verbrannt das nennt sich tradition
train;1;sorry aber die allergrößten covididioten leerdenker sind die die weder toleranz respekt noch sonst was kennen außer denunzieren beleidigen usw  weil ich behalte im auge um wachsam zu sein
train;1;sorry aber du merkst es echt nicht verdrehe hier nicht was ich angeblich gesagt habe du kannst es oben nachlesen ich habe nur gesagt ist der behindert oder was das sind ja querdenker manieren die du hier aufzieht um deinen kopf durchzusetzen und nochmal
train;0;sorry aber entweder ist merz ein schamloser lügner oder gemeingefährlich dumm und uninformiert dass er statt einer verdoppelung die absolut machbar ist eine verzehnfachung behauptet oder hat tm eine bessere erklärung für den unfug mal 5 den es hier raus haut
train;0;sorry aber hätte  die bildung die eloquenz und den intellekt zb einer sarah wagenknecht dann würde ihr keiner die eignung für das kanzleramt absprechen hier pauschal eine frauenfeindliche strategie zu unterstellen ist ein durchschaubares ablenkungsmanöver
test;0;sorry aber jedem der bei allesdichtmachen mitmacht haben sie doch ins gehirn geschissen da sterben leute menschen verlieren ihre angehörigen und irgendwelche elitären heiopeis meinen sie müssten einen kunststunt daraus machen ekelhaft
train;0;sorry aber jetzt klingen sie sehr verschwörungstechnisch  genau das was sie mir anders rum unterstellen
train;0;sorry aber wenn sie 30 jahre in der cdu waren und den radikalen links ruck seit der guten frau merkel hinnehmen konnten und jetzt ein problem mit einem herrn maaßen haben dann waren sie vom ersten tag an in der falschen partei
train;0;sorry aber wer hat sie jetzt zum tierschützer gemacht
train;0;sorry for going with the obvious my deer aber genau so wie ein reh kenne ich dich schon lange aber wir sehen uns viel zu selten  du bist immer super wholesome und ich freue mich immer riesig von dir zu lesen und wie ein reh ist jeder blessed in einer anwesenheit
val;0;sorry hab ich tatsächlich falsch verstanden den stern finde ich zwar auch übertrieben allerdings ist es auch eine art seine meinung zu äußern
train;0;sorry herr dr zitelmann ich teile die meisten ihrer meinungen aber maassen ist einfach total unmöglich der typ ist doch im 20 jahrhundert stehen geblieben und laschet war einfach nur schwach
train;0;"sorry ich bekomm es gerade nicht weniger kryptisch formuliert 
 
was ich meine ist ich muss kein fairphone besitzen um gegen ausbeutung des afrikanischen kontinents in bezug auf seltene erden zu sein auch kann ich gegen billige flugreisen seintrotz sie mal gemacht zu haben"
train;0;sorry ich möchte nicht das du für mich normal hetero sprichst ich fühle mich nicht diskriminiert finde es super und hoffe das die allianz arena am 23 bunt strahlt
test;0;sorry ich sehe radikale massiv bewaffnete zu allem bereite  nazis die sich als friedliebende bürger tarnen die nichts mehr wollen als einfach ihre vom grundgesetz verankerte rechte wieder zu bekommen alles wölfe im schafspelz
train;0;sorry wir haben uns leider damit verloren ich kann im kontext covid und bei den gedanken an intensivstationen nicht an untertanengeist denken und sehe auch niemand an den rechten rand getrieben so fühlen die sich noch mehr als opfer
val;0;"soso 15 monate bildungsausfall
ein schlag ins gesicht aller sus lul und eltern die im letzten jahr höchstleistungen erbracht haben
die ewige suggestion das wohl der jungen würde vom besuch des schulgebäudes abhängen sollten sich politikerinnen auch langsam mal schenken"
val;0;soso bekämpfung von rassismus ist also linke identitätspolitik wie viel lack muss man eigentlich gesoffen haben dass man solch geistigen dünnschiss 1 von sich gibt und 2 die scheisse auch noch glaubt
train;0;soso dann gebe ich ihnen einen rat lassen sie sich bitte impfen danke
train;1;"soviel geld hat die afd nicht um jeden zu bezahlen der nicht über eine wahrnehmung verfügt die regime treu ist 
 cdu grüne verfügen durch korruptionvetternwirtschaft lügen und vergessen von geldern millionen euro

also vergessen sie das totschlagarument afdzieht nicht mehr"
train;0;soviel schwachsinn in einem tweet respekt
train;0;sovielunsinnineinemtweetistnichtauszuhalten
train;0;sowas erwartet man von einer frau die als profilbanner eine waffe abgebildet hat
train;0;sowas geht mir so unter die haut ich kanns echt nicht in worte fassen al jazeera kennt doch nur einen schuldigen die ewigen flüchtlinge wohlgemerkt in ihrem eigenen land das besetzt ist was für ein uninformierter bastard kann man sein
train;0;sowas hatte ich manchmal auch gedacht auch zb bei kipping und hayali aber vielleicht ist das nur eine art beschützerininstinkt laschet und wissing fdp wurden von lanz richtig auseinander genommen da war maischberger noch relativ nett und harmlos
train;0;sowas ist schwierig den zu erklären mein sohn 14 möchte auch geimpft werden ohne einfluss kinder kriegen vieles mit auch ohne unsren einfluss
test;0;sowas kann nur ein dummer querdenker fragen und sagen
train;0;sowas kommt ja auch nicht von heute auf morgen bevor sie querdenker geworden sind haben die meisten schon vor jahren aufgehört zu hinterfragen und bequeme antworten bevorzugt
val;0;sowas würde kein kanake jemals tun kanake würde eher sein bein verkaufen
val;0;soweit ich weiß ist herr doktor renz von fettes brot gerade dabei eine impfnachweisapp zu entwickeln einfach in 2 wochen lanz schauen wenn er das dort armin laschet in der sendung vorstellt
train;0;soweit sind wir mittlerweile aber laschet und konsorten sind selbst schuld wer sich juvenilen weltverbesserern unterwirft und seine wählerklientel vor den kopf stößt muss sich nicht wundern eine linksgrün gewandelte  hat ihre werte und ihre ehre an den zeitgeist verloren
train;0;sowie deine asi freunde eins drüber  man kann alles nachlesen aber wenn selbst das zu schwer ist übrigens ist andere als nazi zu betiteln ne straftat das geht jetzt auch raus
train;1;"sozialismus ist die philosophie des versagens das credo der ignoranz und das glaubensbekenntnis  des neids
winston churchill

von dieser ideologie fühlen vollpfosten weicheier und verlierer angezogen wie fliegen von einem dampfenden haufen scheisse"
train;0;spahn ist aber nicht mitglied einer partei die gegen homosexualität ist  oder gegen migranten oder oder oder
train;0;"spaltemalte kaufmann von der noafd geht der arsch auf grundeis  bundeskanzlerin baerbock 

apropos patrioten  zeichnen sich nicht durch staatsfeindliches und menschenverachtendes handeln aus  irgendwie passt der letzte satz so rein gar nicht  afdwirktnichtmehr fckafd"
train;0;"spalten pöbeln tricksen lügen
alles auf kosten von menschenleben
wahlkampf in der pandemie bringt die übelsten seiten der parteien ans tageslicht"
train;0;spannende personalie mitten in der debatte um die bundesnotbremse kündigt die gesundheitspolitische sprecherin der   an ihr mandat niederzulegen die hintergründe
train;0;spätestens mit dieser studie sollte die debatte ob die kinder selbst etwas davon haben geimpft zu werden beendet sein
test;0;"spätestens wenn union amp  rechte afd  hetzer gemeinsam anfangen fakenews über die gruenen zu verbreiten weiß man wer tatsächlich kein btw  programm für de hat 

link  

gruene btw21 btw2021 cdu csu fckcdu fckafd fcknzs"
train;0;spd hat immer wiedr versucht sarrazin rauszuwerfen und am ende geschafft grüne haben immer wieder gegen palmer geäußert und und entschieden ein verfahren zu starten union macht sich keine mühe das mindeste zu machen alle sind stumm nichts er ist sogar willkommen merz
train;0;spd und grüne kuscheln mit antifa und ihren extremistischen jugendorgas linke und afd müssen wir nicht drüber reden
test;0;spdpolitikerin vertritt spdprogramm
train;0;"spenden sie jetzt für die revolution 
das kommt nicht mehr wieder

mein vorschlag wäre ja da sich diese querdenker ja in einer diktatur sehen sollten sie auch mal wie in einer diktatur behandelt werden und wenn es nur für einen tag ist"
train;0;spiegel
train;0;"spiegelonline hat eine headline geändert 

nahostkonflikt kämpfe zwischen israel und palästinensern dauern an  hoffnung auf waffenruhe

 alle änderungen auf"
val;0;"spiel weiter im sand
sind das eure reaktionen jemand troll zu nenen der nicht mit euch im sandkasten spielt
was für eine armselige clique in diesem land die sich herausnimmt ehrbare bürger u arbeitnehmer rentner zu beschimpfenmerz lanz politik grüne spd cdu csu fdp"
train;0;spielt das eine rolle zur zeit gibt es soviele bösartigkeit welche soll man ansprechen china israel hamas russland türkei etc eine schließt den anderen aus sterben und leidende sind die zivilisten ansonsten können die schuldigen und hintermänner zum teufel
train;0;spinner und nazi
train;0;spöchefin rendiwagner warnt vor massensteuern in wien hat die spö den 1 mai erneut virtuell begangen  mit einer online präsentierten video mit dem titel zusammenhalt macht stark
train;1;"spoiler

ihr seid böses linksextremes teufelszeug"
train;0;sport ist ein verbindendes element aller menschen keine blase für bescheuerten feigen männlichkeitswahn sportler mit statements zeigen mut und mehr eier als ein greinender afdjunge jemals haben wird
val;0;sport ist geld
train;0;sport ist immer auch politisch
train;0;sport ist nicht die schule oder sonst irgendeine staatliche institution warum sollte sich ein sportler nicht politisch oder anderweitig ausdrücken können
train;0;sport ist und war schon immer auch politik
train;1;sprach der oberhetzer der nation dessen partei die schwersten grundrechtseinschränkungen seit 1945 kritiklos mitträgt
train;1;sprach der richter der antifaschist der faschisten am liebsten den kopf abhaken wuerde und ja natuerlich also ich wuerde das eiskalt fordern darauf bestehen dass die afd wegen diesem schaden aufkommt niemand hat sie gezwungen hier zu sein
train;0;sprach die ober
train;0;sprache entwickelt sich ständig fort durch die sprechendenschreibenden mit ausnahme von hatespeachwirrzeug sollte sich die politik da raushalten sie hr merz sollten sich um wichtigeres kümmern und nicht populistisch nach applaus auf dem gebiet gendern  streben unseriös
val;0;"sprachpolizist
mittelständischer jet beauftragter
mensch ohne regierungserfahrung
einziger typ neben dem laschet besser aussieht"
val;0;sprich das von jan josef liefers das mit dem atmen und manche andere sind unter aller sau undoder widerlich
train;0;"springer und frau schröder lese ich beides grundsätzlich nicht
deren haltung lässt sich nicht mit meinen werten vereinbaren keinediskriminierung stopptdiekinderdurchseuchung nocovid bildungabersicher"
val;1;spürt ihrs sowas gabs auch im nazi deutschland
train;1;staatsmacht am ende  nva und volkspolizei im herbst 1989     hitler stalin kohl merkel wat nun  afd oder grüne ne erst am süne hauptsache kein lügner gel
train;0;staatsmedien so so
