split;label;text
test;0;seinen namen hat sich kickass bei der literaturpreisvergabe zu recht erworben
train;0;seit 14 stunden steht ein kommentar von mir als ausstehend wem hab ich denn jetzt wieder auf die schlappen getreten   wie lächerlich  ist das denn blockquote
test;0;seit 2 dog solls hier schneien nix is der dominik jung soll liaba asylpate werden
val;0;seit 2009 sitzt der usplattenproduzent phil spector in einem gefängnis in kalifornien  schafft ihr es nicht ihn beim richtigen namen zu nennen
train;1;seit 24 stunden kein einziger buntblödelkommentar unter x verschiedenen trollnamen  ob ihm was passiert ist
train;0;seit 6 monate habe ich frau fürst geschriebenbis heute kein antwortich glaube keine von uns wird von ihr geholfenhabe schon aufgehört mir hoffnungen zu machen irgendwann ein antwort von ihr zu erhalten
train;0;seit dem 20 sind wir nicht mehr über die mittellinie gekommen
val;1;seit dem die anderen da sind ufert das aus
train;0;seit drei spieltagen kriegt ihr schirigeschenke die deutschlandweit sonst keiner erhält und jetzt soll ich mich aufregen weil einmal ein spieler gefoult wurde und verletzt ist bei dem minikader ist das natürlich ein problem ansonsten erinnert mich das ganze stark an die ddr da durfte auch immer nur einer gewinnen schlimm genug dass dortmund zweimal meister wurde geht ja gar nicht
train;0;seit entlassung aus dem osmanischen reich ist griechenland regelmäßig konkurs griechenland kann heute niemals seinen verpflichtungen nachkommen selbst wenn sie keine zinsen zahlen müssten genau da liegt das problem wäre es anders hätten sie wahrscheinlich schon den bankrott in kauf genommen
train;0;seit gestern noch mehr gel du experte
train;0;seit wann bist du wir
val;0;seit wann brauchen grüne wahlbezirke noch eine polizeistation da wohnen doch keine rechstextreme und linke und islamisten sind ja die guten da ist polizeipräsenz doch ohnehin nur aggressive staatliche provokation
train;0;seit wann findest du zensur gut versteh dich manchmal echt nicht war nur regen auf teneriffa
val;1;seit wann haben pussis was zu sagen
train;0;seit wann hat ein uhrenschmuggler moral sowas gibt es nur in bayern bei der csu und bei den roten
train;0;seit wann ist dieb sein ein beruf  diebe sind abschaum und sollten sich schämen
train;1;seit wann ist erdogan ein rechtsgelehrter was sind das denn für drogen die harkonnen so zu sich nimmt
train;0;seit wann ist erschiessen tierquälerei
train;0;seit wann ist in werdohl am grasacker ein altenheim
val;1;seit wann ist krieg der einzige grund warum menschen aus ihrer heimat fliehen müssen näheres
train;0;seit wann kannst du denken
train;0;seit wann löscht die tz redaktion harmlose meinungen die gegen keinerlei netiquette verstoßenrückfall in die 30 er jahre
val;0;seit wann reist ihr einen tag vor dem soiel an zur info deine roten spielen erst morgen
train;0;seit wann siezt du mich  seit wann du unsinnige kommentare abgibst brauche ich ja nicht zu fragen
val;0;seit wann sind iraker südosteuropäisch aussehen ganz klar vorderasiatisch moslemisch
train;0;seit wann werden wir von der lügenpresse regiert  gewählt haben wir seehofer und nicht ein schmierblatt
val;0;seit wenn gibt es denn kultur in arabien oder afrika mal abgesehen von den alten ägypterndie haben ihre kultur aber leider nicht an ihre kindeskinder weitergegeben
train;0;selber schuld hätte er nen motorradhelm getragen wäre ihm nichts passiert  die tz hat schon recht darauf hinzuweisen dass er keinen helm trug leider haben sie vergessen zu erwähnen dass er auch keinen zahnschutz trug und auch keine knieschoner  wer sich so leichtsinnig verhält muss damit rechnen sich zu verletzen  wie gesagt selber schuld
train;1;selber schuld wenn man bedenkt welche arschloch justiz wir in deutschland habendeutschland schafft sich ab und wir schauen zu
train;1;selber schuld wenn man so blöd ist
train;1;selber shit wie in muc kommt davon einfach viel zu viele leute mittlerweile darf ja jeder fliegen die sollen die tickets endlich wieder richtig teuer machen dann kann man im flieger auch wieder rauchen und der flugbegleiterin auf den arsch hauen  ach früher war einfach alles besser wa
val;1;selbst dazu wärst du zu bl
val;0;selbst ein austritt aus der eu würde under einer schwarzgelben oder rotgrünen koalition für den normal arbeitenden bürger nichts ändern
train;0;selbst eine kleinstadt wie jülich in nrw auch mit fh ist am fernreisebusnetz angeschlossen bis berlin warum auch nicht ro
train;0;selbst gemachte rouladen und selbstgemachte spätzle sind besser als dieser conveniencemüll garantiert
train;0;selbst in dem fall dass werder ein 21 glückstreffer gelingt   es ist  inakzeptabel  wie nouri das team aufgestellt hat  wie es such bei so einem schwachem gegner wie darmstadt präsentiert   unabhängig vom ergebnis   nouri  zurück zur u23
train;0;selbst in so einem artikel schafft ihr es noch euer schweinsteigerbashing unterschwellig zu verpacken schwaches bild liebe tz  glückwunsch zur 100 bastian auf das du deine großartige karriere 2014 mit dem goldpokal krönen kannst
train;0;selbst mit zuschüssen sind sie zu teuer die reichweite nicht weit genug
train;1;selbst wenn du antwortest sieht es nicht wie eine antwort aus geh mal zum arzt
train;0;selbst wenn er erwischt wird versehen tut ihm ja so leid
train;0;selbst wenn sie es so sehen wollen wäre die aussage stuss es gibt hier in deutschland kein chaos
train;0;selbst wenn uli helfer in afrika wäre wären leute wie sie doch mit sicherheit die ersten die dem user dann sowas wie volksverrat unterstellen würden wahrscheinlich würden sie dann so was sagen wie der soll sich doch besser um arme deutsche an der tafel kümmern leute von ihrem typus finden immer einen grund draufzuhauen abgesehen davon  wenn uli ein guter mensch ist was sie wohl als schimpfwort verstehen was sind sie dann
val;1;selbstdarsteller wie du ängstigen mich noch mehr echt wahr du bist auf twitter mit dem selben pic hahaha such dir ein leben
test;0;selbsterkenntnis ist der erste schritt
train;0;selbsterkenntnis ist der erste schritt zum weltverständnis
train;0;selbstschutz is da beste allgemeinschutz
train;0;selbstverstaendlich war es selbstmord  denn in den usgefaengnissen laesst man den gefangenen ja auch telefonschnuere guertel etc  welch ein bloedsinn die frau ist ruhiggestellt worden und dann schoen von unsichtbarer hand hoeher gehenkt ist doch langsam sitte und normalitaet dass schwarze getoetet werden wird unter polizisten ja zum volkssport und nun auch unter den gefaengniswaerterinnen
train;0;selbstverständlich erwähnt achilll in jedem seiner kommentare münchens große liebe er schreibt ja über den fc bayern ihr seid doch so unbedeutend dass selbst in münchen die mehrheit der menschen euch gar nicht mehr kennt
train;0;selbstverständlich ich habe ja auch kein problem damit
test;0;selbstverständlich ist das taxi schuld denn lt bericht hat das taxi das taxi gewendet und die fahrerin ist nur ein fake
train;0;selbstverständlich sind nicht alle wähler des gärigen haufens nazis sie wollen nur von nazis regiert werden
test;0;selensky sollte die einmischung jeder art von rechtsextremen in sogenannte landesverteidigung sofort unterbinden will er sich und seine regierung nicht selbst in frage stellen
train;0;sellner wäre gut beraten wenn er das geld nicht behält sondern es karitativen zwecken zur verfügung stellt möglicherweise den überlebenden opfern des anschlags oder hinterbliebenen  eine rechtliche verpflichtung zur rückzahlung gibt es nicht
train;1;selten blöder rassistischer dumfug
val;1;selten etwas schwachsinnigeres gelesen beide haben in ihren ligen in der cl und im pokal weniger tore geschossen als lewy weniger titel haben sie auch geholt
train;0;selten hat eine linke politikerin mit so viel feindbildaufbau gearbeitet     carl schmitt gefällt das
test;1;selten so einen blödsinn gelesen was hat die afd mit ihrem schweinekopf zu tun  schreiben sie aus haar oder gabersee  programm 761 der islam gehört nicht zu deutschland auszug  viele muslime leben rechtstreu sowie integriert und sind akzeptierte und geschätzte mitglieder unserer gesellschaft die afd verlangt jedoch zu verhindern daß sich islamische paralellgesellschaften afd 42016
train;0;selten so einen dämlichen kommentar gelesen anscheinend hast du auch zuviel zeit um so einen blödsinn loszuwerden
train;0;selten so einen quatsch gehört wenn in ihrem auto die ölwarnlampe aufleuchtet dann steuern sie auch die nächste tanke an oder
train;0;selten so einen schwachsinn gelesen
train;0;selten so einen zusammenhanglosen quatsch gelesen deshalb auch hier hecke spit
train;0;selten so gelacht
val;0;selten so gelacht aber ich habe da eine andere meinung özil ist der technisch begabteste fussballer seit jahrzehnten warum er seine begabung nicht abrufen kann steht auf einem anderen blatt papier aber stelle dir doch einfach mal vor er ist bei einem verein glücklich und spielt ständig auf hohem niveau
train;0;selten so nen doofen kommentar gelesen
train;0;selten wurde ich so freundlich vom reinigungspersonal begrüßt wie im landgericht die dame erzählte im flur dass sie in 2 wochen arbeitslos sei und nicht wisse wie es weiter gehen wird eine neue firma würde ihre jetzigen tätigkeiten übernehmen wer mist macht kann auch seinen eigenen müll mit nehmen aber ob das wirklich so stimmt was ist mit den öffentlichen müllkontainern das der taubenkot sich vor den fenstern zum innenhof schon gute 10cm türmt scheint niemanden zu stören frohes fest
train;0;seltsam dass es coronafanatikern nicht in den kram passt dass die grippewelle 20172018 mehr todesopfer forderte als corona bisher was ihre angeforderte sorgfalt betrifft so ist diese speziell beim thema corona zu bemängeln
test;1;seltsam dass man den buntblödeln immer von aussen schon ihre hohlheit ansieht
train;0;seltsam genau so argumentieren sie wenn sie über die afd reden war das nun ein hinweis auf deren wahlstrategie
train;1;seltsame feststellung welchem geistigen gefängnis ist dieser denn entwichen wie tief muss der iq gesenkt werden dass dieses ansatzweise verstanden werden kann
train;0;seltsamerweise habe ich von diesen kollegen nie gehört das sie diskriminiert wurden das gegenteil auf grund von bildung ist oft der fall wer hier etwas erreichen will und das gilt auch für jeden deutschen der kann das erreichen ganz ohne jegliche diskriminierung diese wird oft vorgeschoben um eigene fehlleistungen zu kaschieren
train;0;seltsames versehen meine finger sind noch nicht aus versehen in anderer leute körperöffnungen gerutscht
train;1;seniler holzkopp
train;1;sensation wäre wenn die tz mal eine vernünftige überschrift bringt nepper schlepper bauernfänger
train;0;sensationelle rechtschreibung gratulation
train;1;sepp hast schon haare am sack oder spriessen gerade die ersten denn nach deinen kommentaren zu urteilen bist du doch ein picklelgesichtiger jüngling der nicht weiss wie er mit seiner homosexualität umgehen soll stimmts tip geh in gaybars und leb das aus das sollte man nicht unterdrücken
train;0;serge hatte gestern gepostet dass er alle vier fußball tennis matches gegen frede verloren hat
train;1;serkan murat achmed
val;0;service crew rulez
train;0;servus leo es tut mir leid dir mitzuteilen damit die pflege des michels absolut keinen sinn macht
train;0;servus marius wolf alles gute
train;1;servus muenchner_wuerger  bei manchen kommentatoren hier im forum wäre es sogar ratsam gewesen der frauenarzt hätte zu gegebener zeit die vorhaben deren eltern gestoppt
train;0;servus oberboy aus bautzen
train;0;servus orientaler schau dir mal die seite der roten nach einem spiel an wie sich dort blaue oder angebliche blaue aufführen so ordinäre sprüche hast du von roten auf dieser seite noch nicht gesehen  noch etwas wenn es dir nicht gefällt dass rote auf dieser seite kommentare abgeben dann geh doch auf eine andere seite oder sonst wohin  mich freuts dass die löwen gewonnen haben trotzdem  mia san mia auf unsere göttlichen roten
train;1;servus quasimodo
test;0;servus sogined also jetzt mal so betrachtet  was macht es für einen sinn wenn eh der überwiegende teil der spieler weiter zu mw geht einen anderen mannschaftsarzt zu beschäftigen
val;1;servus wo hast denn deinen löwen gelassen oder hast du deine schizophrenie heilen lassen
val;0;setzt jetzt das sterben der moderatoren ein
test;0;setzt sich immer wieder super durch macht dann aber nicht viel drauß gerade flanken ist nicht seinsich würde den lieber auf der doppel 6 sehen da kann er seine stärken besser ausspielen
train;0;setzts doch den ude drauf auf das teil das mag er bestimmt und dann ab damit
train;1;sezer yener ahmet fazil und daniel  flüchtlingsgeschichte
train;0;sffgb
train;0;shalom achschaf kämpft für einen gleichberechtigten umgang mit palästinensern und hamas kämpft im rahmen des globalen djihad für die vernichtung der juden in der region so wie nahezu alle jüdischen gemeinden in arabischen staaten vernichtet wurden  sie kennen israel nicht deswegen reden sie davon  dass religionsfanatiker dort das sagen hätten
train;0;shit happens vielleicht versucht er es ja mal mit arbeit
train;0;shoottokill auftragsmörder in cannes das freut die israelfanboys
train;0;shuffle
train;0;sich das geld jeden monat vom amt zu holen ist natürlich wesentlich einfacher
train;0;sich vor professor nervig zu schützen ist wichtig
train;0;sicher  ich war auch noch auf keinem flüchtlingsboot  und die teilnehmer in diesem forum womöglich auch nicht aber trotzdem finden sich aktuell zu einem artikel mit diesem thema auf fronline eine menge beurteilungen und offene münder  sicher
test;0;sicher ein verwirrter reichsbürger der herr alebi
train;0;sicher gehört düsseldorf nicht zur elite der liga aber die art und weise wie wir das spiel beherrscht haben war schon beeindruckend gerade die sogenannten kleinen haben uns schon manche punkte gekostet und mi jedem punkt kommen wir der dm näherzumal jetzt 3 schwere spiele anstehen die dortmunder werden sich über die verlorenen punkte gegen union usw ärgern allen ein schönes pfingstfest der abstand wurde eingehaltenweiter so
val;0;sicher haben sie recht sie überholen sich regelrecht die umfragen und ich vertraue diesen eigentlich nicht daher sind für mich auch die gesamten antilaschetartikel nicht glaubwürdig entschieden wird am wahltag und da sahen ergebnisse  in der vergangenheit oft ganz anders aus als uns umfragen zuvor vorgegaukelt haben
train;0;sicher hast du das auch hier wieder gefordert und dein kommentar wurde von der tz vor wenigen stunden zurecht gelöscht zudem ist es eine lüge dass ich mehrere andere nicks hatte  ich hatte zuvor seit 2008 nur einen nick und kann somit auch nicht mehrfach gesperrt worden sein  du hattest mindestens 5 nicks bist mit user user user user hier mehrfach gesperrt worden
train;0;sicher hat rassismus nichts verloren weder in der gesellschaft noch in den medien aber das sollte auch für alle gelten  doch da wird nicht konsequent durchgegriffen ich kenne da ein paar beispiele aus dem britischen fernsehen die begründung für die stillschweigende duldung lautete wenn man einen schwarzen wegen rassistischen äusserungen rügt wird das sofort selbst wieder als rassistischer akt gewertet
val;0;sicher hat sie von marc darmas ordentlich rabatt bekommen weil sein laden bei der tz genannt wird
val;0;sicher insbesondere rehden vegesack wilhelmshaven und neumünster  p
train;0;sicher ist da wieder facebook schuld man sollte alles was mit diesem mist in verbindung steht dieser firma in rechnung stellen
train;0;sicher ist der co vorher noch mit dem fallschirm zum seitenfenster rauses war nur ein vorgetäuschter suizid  deshalb wird man weder ihn noch den zweiten flugschreiber finden den hat er nämlich mit
val;0;sicher keine abfindung
train;0;sicher nicht
train;0;sicher nicht so peinlich wie ihnen dein kommentar gewesen wäre
test;0;sicher nichtvollen hosen bekommt ihr auf dem platz in münchen
train;0;sicher unbeschadet der tatsache dass die bisherigen varianten in ländern entstanden sind deren impfquoten ohnehin geringer sind können die impfstoffe nicht verhindern dass ein mensch weiter wirt der viren bleibt
test;0;sicher war das ergebnis wichtig und erfreulich aber die abwehrleistung in der zweiten halbzeit hat mir große sorgen bereitet da kann man nicht sagen dass die 1a war gegen einen anderen gegner wärs  schief gegangen das ist verbesserungswürdig  siehst du doch auch so
train;0;sicherlich hat d mehr als ein problem inwiefern das anscheinend von ihnen gemeinte nun als rassismus zu bezeichnen ist wage ich zu bezweifeln  ich meine herr de maiziere und konsorten geht es nicht so sehr um einzelne rassen welche da wären oder religionen da gibt es allerdings schon so eine etikettierung jude gut islam schlecht als einfach nur den fremden die rechtsblindheit haben wir uns anscheinend als relikt bewahrt  ich kenne es nicht anders
val;0;sicherlich können sie ihre aussage mit einer textstelle belegen wo steht da offene gesellschaft
train;0;sichtlich angefressen war guardiola eindeutig nicht er hat das ganz nüchtern gesagt da ich gehört habe dass lewa physische probleme hat adduktoren ist es klar dass er noch nicht so spielt wie er könnte aber die ersten spiele mit lewa haben doch gezeigt dass er angekommen ist da hat er tore geschossen
train;1;sie  kann man aufgrund ihrer dummheit nur ignorierenmoral und charakter scheinen für sie ebenfalls fremdworte zu sein hätten sie den kommentar von alamain gelesen in dem er dazu aufrief gegnerische spieler gscheid zu tätowieren wüßte sie wovon ich spreche oder haben sie den kommentar eventuell selbst verfaßt
test;0;sie  sind ein typischer afdler wer anderer meinung ist wird mit unflätigen beleidigungen überschüttet  dass passt genau ins afdnsdapschema die hitlernsdap hat die politisch anders denkenden auch zuerst beleidigt dann verprügelt später von der ss abholen lassen und ins kz gebracht aber dieser zusammenhang übersteigt wahrscheinlich ihren geistigen horizont  mit exkrementen scheinen sie sich auch gut auszukennen die sind nämlich genauso braun wie ihre gesinnung
train;0;sie alle zeigen verkniffene breitflächige teigige zahnlose übel zugerichtete gesichter die man auf bayerisch auch trefflicher bezeichnen kann aber ich tu es nicht das wäre ja unfein  toll was die tz so alles akzeptiert wenn jemand was gegen dich sagt dann ist der sofort weg
test;0;sie als plebejer glauben also die meinungshoheit zu haben
train;0;sie amüsieren mich  nimmt auch noch ständig ausländische täter in schutz  haben sie das schon mal versucht zu behandeln ist nämlich nicht normal
train;0;sie bestätigen meine aussage weiter
train;1;sie bestätigen schon wieder meinen vorherigen post  im gegensatz zu ihnen sehe ich den rechten wie den linken rand beides ist abschaum
train;0;sie betreiben whataboutism  außerdem die antifa szene hat noch keinen politiker heimtückisch niedergestochen oder eine der 500 brandanschläge gegen asylbewerberheime begangen  184 tote durch rechtsmotivierte gewalt seit 1990  0 tote durch linksextremistische gewalt im gleichen zeitraum das sagt doch schon alles
val;0;sie bleiben sich treu wie immer nichts zum thema sondern nur dummer whataboutism
train;0;sie brauchen nur den begriff hetzen  hetze in all seinen konjugationsmöglichkeiten
train;0;sie denn
train;1;sie doch auch als hartzerinlachlach
train;0;sie dürfen sich ja hier scheinbar alle rotzfrechheiten erlauben ohne  daß gelöscht wird
train;1;sie entlarven sich eigentlich nur selbst mit ihrem rechtspopulistischen geschwätz
train;0;sie fahren ja auch mir ihren spaghetti in die stadt
train;0;sie fühlen sich von ihrer reiseleitung verarscht man hat ihnen 5 hotel versprochen
test;0;sie gehen wahrscheinlich wählen und demokratin sind sie wahrscheinlich nicht
train;0;sie gehören auch dieser partei an
train;0;sie geifern mal wieder vor hass
train;0;sie genoss einen traumurlaub mit ihren freundinen  vielleicht hätte ihr jemand sagen sollen das unverheiratete frauen in ganz arabien vogelfrei sind
train;0;sie glauben auch alles was in einer überschrift steht
train;0;sie glauben das auch noch was die presse schreibt
train;0;sie glauben sie doch nicht einfach einer überschrift niemand bewegt sich die worte bewegen sich feldmann baut weiter die gleichen überteuerten luxuswohnungen
val;0;sie glauben wie immer zu viel
test;0;sie haben aber nichts zu sagen die gartenpartei schon
train;0;sie haben bei ihrer geburt einen beträchtlichen schaden erlitten wie mir scheint
val;0;sie haben das noch vergessen ab der dritten maß ist bei manchen halt die blase zu voll und der kopf zu leer
train;0;sie haben die drogenszene vergessen
train;0;sie haben diesen unsinnigen widerspruch erkannt vielen mangelt es an dieser erkenntnis
test;1;sie haben doch einen an der palme
train;0;sie haben einen islamistischen anschlag auf eine moschee heute in kuwait vergessen
train;0;sie haben es ausgesprochen doch ich schaffe es nicht ärztliche hilfe war ebenfalls nicht erfolgreich
train;0;sie haben es erkanntda es aber nicht mehr für die ärmsten reicht haben wir ja tafeln ironisch gemeint
train;0;sie haben es wie zu erwarten nicht verstanden
train;0;sie haben ja hinreichend kommentare hinterlassen
train;0;sie haben noch immer nicht verstanden was ein plenum ist bei so massiven bildungslücken muss ich dann leider passen als nachhilfelehrer bin ich nicht ausgebildet
train;0;sie haben recht aber woher kommt die politikverdrossenheit wird vor einer wahl zu viel versprochen und nachher nicht eingehalten machen politiker eine politik ohne das gewählte souverän also durch das parlament abzustimmen
train;0;sie haben recht ein teufelskreis
train;1;sie haben recht irgendwie hat diese frau ein grinsen von einem grusel clown aber auch der clown neben ihr macht eigenartige grimmasen
train;0;sie haben schon ein problem
train;0;sie haben sich auch gut informiert ob es dem wirklich so ist oder reicht ihnen die wally zu ihrer meinungsbildung
train;1;sie haben vollkommen recht diese personen gehören ausgeschafft
train;0;sie haben vollkommren recht
train;0;sie halten das thema rassismus also für ein biologisches sie glauben wohl ernsthaft man muss naturwissenschaftler sein um die rassentheorien der nationalsozialisten zu bewerten besser können sie ihr eigenes verhältnis zum rassismus eigentlich nicht mehr verdeutlichen selbstverständlich kann ein politikwissenschaftler ein wissenschaftliches gutachten über politische aussagen verfassen herr patzelt lehrt sogar wie wissenschaftliche gutachten verfasst werden
train;0;sie halten sich wohl für ein ganz schlaues köpfchen aber das brett vor ihrem kopf können sie nicht leugnen
val;0;sie halten sich wohl für schlau und meinen medizinisches wissen zu haben dabei plappern sie nur der pharmaindustrie nach
train;0;sie hat aber nicht mehrheit das ist gut so denn sonst hätten wir ja eine diktatur alle abgeordneten zu knebeln ist auch für für dr merkel nicht möglich in der ddr wäre das allerdings ganz anders gemacht worden wie das überlasse ich ihrer fantasie
test;0;sie hat die klaren flaschen behalten da die kinder denken es ist wasser ich hab die anderen flaschen mitgenommen sind allerdings sehr kurzlebig gewesen
train;1;sie hat einen sehr schönen busen
train;0;sie hätten alles selbst ersteigern können und noch mehr bäume anpflanzen können warum sie das nicht gemacht haben weiß nur gott
train;0;sie hätten also lieber noch mehr und noch breitere straßen sind denn die 60er jahre wieder zurück
test;0;sie hatten damals recht als sie die usa verteidigt haben
train;0;sie hatten doch erst gar keine argumente und mich zuerst angegangen kann man ja hier nachlesen ich wünsche ihnen daher noch viel spaß mit ihren angepaßten umgangsformen mal den untertan von heinrich mann gelesen das wäre meine lektüreempfehlung für sie für das verbleibende wochenende
train;0;sie hauen hier öfter mal die genderungen in zitate und wörtliche rede hinein auch dann wenn sie im original nicht vorhanden sind und auch dann wenn der interviewte nicht zugestimmt hat
train;1;sie hecheln bestimmt schon der nächsten wiederholung hinterher in der hoffnung es endlich zu verstehen
train;0;sie irren diese unsere demokratie baut darauf auf dass wahlen nichts ändern können
train;0;sie ist die schwiegertochter des gefreiten und hat eine sehr wichtige position in einem fachblatt für körperflüssigkeiten
train;0;sie ist echt der wahnsinn super sympathisch und ein mega süßes lächeln einfach zum verlieben
train;0;sie ist einer der größten superstars unserer zeit  alles klar jetzt kommt mal wieder runter liebe redaktion das ist nun wirklich zu viel des guten
train;0;sie ist moderatorin das sie sich gut informiert hat hab ich aber im radio gehört und nein es war nicht der rosenheimer
train;0;sie ist ne hübsche frau rein objektiv aber mein geschmack ist sie jetzt nicht ein paar kilo mehr würde ihr gut stehen ansonsten ist sie für mich so relevant wie ein blatt das an meinen fenster vorbei weht
val;0;sie ist promiwirtin das muss mit allen mitteln gezeigt werden
train;0;sie kann ja angeblich französisch nur wie gut
train;0;sie kennen sich leider nicht mit deutschen gesetzen aus selbstverständlich wäre ein freispruch möglich gewesen weil es die strafbefreiende selbstanzeige in deutschland gibt theoretisch kann jemand sogar 100 milliarden hinterziehen wenn er sich selber anzeigt und die selbstanzeige vollständig ist dann wird er gar nicht angeklagt bezogen auf kapitalerträge gilt nicht für alle steuerarten
train;0;sie klauen den löwenfans gegen rechts die zaunfahne sie sorgen dafür dass ein eigener ordner auf der tragbahre aus dem stadion getragen wird sie kosten dem eigenen maladen verein unsummen an geld münchens große schande gute besserung an den verletzten
train;1;sie klingen schon wie eine andere angela alternativlos und so
train;0;sie können das sehen wie sie wollen herr stein er wird reden
train;0;sie können fordern was sie wollen das ist ihr gutes recht aber es geht in einer demokratie nicht alleine darum was ein einzelner user fordert
train;0;sie können gerne ihre fragen stellen bitte sachlich und ich werde ihre wissenslücken füllen
train;0;sie können im extremfall alle ihre persönlichen kontakte einstellen und das haus auch nicht mehr verlassen ich garantiere ihnen sie bekommen dann keine corona es liegt an ihnen
train;0;sie können mal wieder inhaltlich nicht folgen
test;0;sie können sich langsam mal als nazi outen
train;0;sie können sich sicher denken was sie mich mal können
train;1;sie können sie deshalb nicht ernst nehmen weil sie anscheinend intellektuell nicht dazu in der lage sind
train;0;sie können sprechen über was sie möchten aber bitte ersparen sie mir doch ihre belehrungen wann was diskutiert werden oder kümmern sie sich um mehr bildung das schadet sicherlich nie
train;0;sie können uns demütigen sie können uns schlagen aber sie können uns nicht verbieten das was wir sind deutsche
train;0;sie könnten ihn ja auch umsonst bekommen
train;1;sie langweilen die menschheit wie nur was  abgesehen davon das sie nur dummes zeug von sich geben an ordentlich fundierten kenntnissen fehlt es ihnen einfach und dann geht man wie eine csu einfach mal in die schiene anderen eine überforderung zu unterstellen  nur darf ich ihnen getrost sagen das was eine eintretende überforderung meinerseits betrifft liegt nun mal nicht in ihrem ermessensbereich
train;0;sie langweilen mich so
val;0;sie lasen einen info von afdtroll88
train;1;sie lassen sich so ein schmarrn einreden und meinen andere seien manipuliert frage sind das eigentlich nur deutsche frauen die geknechtet sind und ihnen die befreiung durch das innen bevorsteht man kann mit anderen sprachen nämlich nicht das gleiche experimet machen
train;0;sie leben leider in einer verzerrten welt und maßen sich dauernd an sich mit opfern echter diktaturen zu vergleichen da hilft nur massive geschichtliche bildung
train;0;sie leiden immer noch am tourette syndrom sehr schade
val;1;sie lügen
test;0;sie machen mut
train;1;sie meine typen wie sie
train;0;sie meinen also die juden spielen sich außerhalb ihres staatsgebietes als herren auf  eine anspielung auf den herrenmenschen wenn auch vorsichtig und gekürzt sie können scheinbar nicht anders als naziterminologie einzusetzen  sie brauchen den vergleich man nennt das in der antisemitismusforschung auch schuldabwehr durch schuldumkehr  das versuchen sie klappt aber nicht
train;0;sie meinen also wenn man die politik der israelischen regierung kritisiert ist man sowohl stalinist als auch antisemit damit würden sie dann ja auch auf der linie  andy frankfurters und all seiner wie ich stark vermute hebräisch klingenden pseudonyme liegen
val;1;sie meinen die in westlichen medien seit jahren kolportierten märchengeschichten über den völkermord an den muslimischen uiguren und die horrorstorys über die konzentrationslager für diese ach so verfolgte minderheit anders gefragt gab es je so etwas wie glaubwürdigkeit des westens in fragen der menschenrechte und des umgangs mit minderheiten doch nur für diejenigen die blind durch die welt laufen
train;1;sie meinen doch jetzt joss nicht wahr und nicht waldecker der hier übrigens nervt da seine beiträge hier deplatziert sind ein bauer halt
train;0;sie meinen sich selber
train;0;sie meinen sicher 11 september 2001
train;0;sie meint vermutlich ihre hirnwindungen
train;0;sie merken wohl tatsächlich nicht wie lächerlich sie sich machen
train;0;sie mögen recht haben dass sich mit ihnen keine diskussion lohnt die brutale niederlage der spd kann man aber nicht wegdiskutieren das zählt
test;0;sie müssen aber auch nicht alles lesen was ihnen nicht passt  wie soll ich wissen wie dämlich dein zweiter satz ist wenn ich ihn nicht lese
train;0;sie müssen das begründen sie machen es sich zu einfach nennen sie beispiele die ihnen nicht passen ich nenne sie ja auch nicht einen rechtsextremisten
train;0;sie müssen die post ja nicht öffnen
train;0;sie müssen einfachere worte benutzen
train;0;sie müssen nicht gleich deshalb weinen
train;0;sie müssen sich halt vorsehen
train;1;sie mussten mit ansehen wie ein mann öffentlich masturbierte  wann tut mal einer was gegen diese spannerinnen
test;0;sie neigen dazu die dinge ausschliesslich schwarz und weiß zu sehen ob es nun eine rechtsextreme ib oder sonst wer ist  sollte in diesem zusammenhang gar keine rolle spielen ich betrachte die dinge wie sie sind
train;0;sie neigen in großem maße zu pauschalisierungen wären sie krank würden sie mir auch leid tun das  im übrigen  ist ohnehin der fall aber das ist ein anderes thema
val;1;sie sagen es 1999 2000 2001 20022003 2005  und das alles nur weil die rente sicher war aber sie haben in einem punkt recht die spd unter schröder hat vieles verbrochen was längst rückgängig gemacht bzw nachgebessert gehört ist halt schwer im würgegriff der lobbyisten ansonsten betreiben sie aber nur billigste unionspropaganda
test;0;sie sagen falsch also muss ich dann wohl genau richtig liegen
test;0;sie sagt zu ihm jetzt hast du primitiver angeber das schöne motorrad kaputt gemacht
train;0;sie schaffens ja auch in die kommentare bei der fr ddr 421c mindestens
train;0;sie scheine erhebliche verständnisprobleme zu haben das war gar nicht das thema aber offenbar hat sie alleine der gedanke daran so erregt dass ihre phantasien in den himmel geschossen sind gehe sie kalt duschen das wird wieder
train;0;sie scheinen die lochphantasien des herrn genau zu kennen
train;1;sie scheinen ja ein besonders schlaues exemplar zu sein um so bitterer muss es dann natürlich sein wenn so gut wie niemand auf ihre weisen ergüsse hört  sorry for that
val;0;sie scheinen ja für alles eine schublade zu haben die es einem ersparen argumente vorzubringen
val;0;sie scheinen mir ja ein echter elektrofachmann zu sein
train;0;sie scheinen nicht nur sehr intelligent und wissend zu sein sondern sind offenbar auch noch ein bescheidenes exemplar ihrer gattung sie beeindrucken  sarkasmus
